#ID	1CC.C082	2UC.C091	3UC.C066	4UW.C077	2UC.C074	1CW.C136	3UW.C101	3CC.C116	3CW.C102	3CC.C086	2CC.C154	4UC.C099	2UW.C126	1UC.C149	3CW.C151	1UW.C153	2UW.C100	1CW.C096	1CW.C089	4UW.C128	6CW.C145	4CW.C130	1CC.C085	6UW.C095	6CC.C134	4CC.C150	5CW.C075	5CW.C132	6UC.C083	6CW.C137	5UC.C146	5CC.C161	6UC.C079	6UC.C131	2UC.C093	6CC.C026	1CC.C156	4UC.C159	5CC.C157	3CW.C090	4CW.C084	4UW.C144	5UW.C098	6UW.C127	5CW.C088	2CC.C139	6UW.C158	4CC.C125	3UW.C143	5UC.C162	1UC.C141	2UW.C147	5UW.C070	3CC.C081	2CW.C160	3UC.C140	taxonomy
559355	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.270126133	0.009604685	0.009311241	0.24233396	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Solibacteres;  o__Solibacterales;  f__Solibacteraceae;  g__Candidatus Solibacter;  s__
240332	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.119890007	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.140002089	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.227823562	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Chloracidobacteria;  o__;  f__;  g__;  s__
581739	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.191124572	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.227823562	0.006911812	0.231238639	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__0319-7L14;  f__;  g__;  s__
63555	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.31590627	0.222998719	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Bradyrhizobiaceae;  g__Bradyrhizobium;  s__
513162	0.163096669	0.229902312	0.187136667	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
255146	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.180299489	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.168174793	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.227823562	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Planctomycetes;  c__Phycisphaerae;  o__Phycisphaerales;  f__;  g__;  s__
113646	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.202057003	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.227823562	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.209703067	k__Bacteria;  p__Acidobacteria;  c__iii1-8;  o__DS-18;  f__;  g__;  s__
251606	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.331662209	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.248004076	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Archaea;  p__Crenarchaeota;  c__Thaumarchaeota;  o__Nitrososphaerales;  f__Nitrososphaeraceae;  g__Candidatus Nitrososphaera;  s__SCA1145
553310	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.191124572	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.2533246	0.009311241	0.009953981	0.006787766	0.218269183	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-5;  o__;  f__;  g__;  s__
352078	0.163096669	0.008995891	0.006694313	0.005496869	0.142938721	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.190528831	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Chloracidobacteria;  o__;  f__;  g__;  s__
100333	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.128112803	0.178981647	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.24233396	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Actinomycetales;  f__Micromonosporaceae;  g__Solwaraspora;  s__
308535	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.222998719	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.239053656	0.007460149	0.007197619	0.197052251	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Deltaproteobacteria;  o__Syntrophobacterales;  f__Syntrophobacteraceae;  g__;  s__
556819	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.328869019	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
436483	0.005472222	0.008995891	0.187136667	0.005496869	0.003413892	0.008904882	0.004063705	0.128112803	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.239053656	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Bacteroidetes;  c__Sphingobacteria;  o__Sphingobacteriales;  f__Chitinophagaceae;  g__;  s__
358718	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.360094176	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Bradyrhizobiaceae;  g__Balneimonas;  s__
241400	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.161155931	0.202487413	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Planctomycetes;  c__Planctomycea;  o__Pirellulales;  f__Pirellulaceae;  g__;  s__
257994	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.139653166	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.270126133	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Planctomycetes;  c__FFCH393;  o__;  f__;  g__;  s__
93885	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.191124572	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.202018984	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.209703067	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodospirillales;  f__Rhodospirillaceae;  g__;  s__
573108	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.161155931	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.210892476	0.005924628	0.007783945	0.009200426	0.205582137	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
244637	0.005472222	0.229902312	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.178981647	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.209703067	k__Bacteria;  p__Bacteroidetes;  c__Flavobacteria;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Flavobacterium;  s__Flavobacterium columnare
558416	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.163617023	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.203110454	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.167396823	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
210589	0.163096669	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.191124572	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.225716308	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Sinorhizobium;  s__
254621	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.183077242	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.140002089	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.202646449	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Bacteroidetes;  c__Sphingobacteria;  o__Sphingobacteriales;  f__Chitinophagaceae;  g__;  s__
312050	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.139653166	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.21204594	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.21995623	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__mb2424;  g__;  s__
251901	0.005472222	0.008995891	0.006694313	0.005496869	0.142938721	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.220415334	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Chloroflexi;  c__GBS_L1_C06;  o__;  f__;  g__;  s__
142233	0.005472222	0.008995891	0.187136667	0.005496869	0.142938721	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.167396823	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Verrucomicrobia;  c__Opitutae;  o__Opitutales;  f__Opitutaceae;  g__Opitutus;  s__
529323	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.139653166	0.180299489	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.170012218	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-5;  o__;  f__;  g__;  s__
352664	0.005472222	0.008995891	0.006694313	0.175351584	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.229141952	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.197052251	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Deltaproteobacteria;  o__Desulfuromonadales;  f__Geobacteraceae;  g__Geobacter;  s__
592789	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.161155931	0.000968566	0.178981647	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.139653166	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas;  s__
222900	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.169586678	0.183077242	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.209703067	k__Bacteria;  p__Proteobacteria;  c__Deltaproteobacteria;  o__Myxococcales;  f__Polyangiaceae;  g__;  s__
573246	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.218269183	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.167466398	0.009985982	0.199565366	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Hyphomicrobiaceae;  g__Devosia;  s__
438535	0.005472222	0.008995891	0.187136667	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.178981647	0.006121096	0.006999336	0.007751946	0.008742851	0.006972916	0.007571032	0.139653166	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Bradyrhizobiaceae;  g__;  s__
562226	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.006999336	0.007751946	0.008742851	0.204059568	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0	0.008126113	0.007651559	0.007430396	0.008466455	0.270126133	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Acidobacteria;  c__Acidobacteria-6;  o__iii1-15;  f__;  g__;  s__
559607	0.005472222	0.008995891	0.006694313	0.005496869	0.003413892	0.008904882	0.004063705	0.000968566	0.005448266	0.006121096	0.298830931	0.007751946	0.008742851	0.006972916	0.007571032	0.004218119	0.006076993	0.00604336	0.006060307	0.006958785	0.00986807	0.009188602	0.006678402	0.119890007	0.008126113	0.007651559	0.007430396	0.008466455	0.005254002	0.009604685	0.009311241	0.009953981	0.006787766	0.007200774	0.002534738	0.008587756	0.009605797	0.009173413	0.008652626	0.005924628	0.007783945	0.009200426	0.006911812	0.008793581	0.005477518	0.009985982	0.007460149	0.007197619	0.009148639	0.009744545	0.009560465	0.007690316	0.007323419	0.003450478	0.006109158	0.007603537	k__Bacteria;  p__Actinobacteria;  c__Actinobacteria;  o__Actinomycetales;  f__Nocardioidaceae;  g__Nocardioides;  s__
