#ID	Ca	Cb	Cc	Cd	Ce	Ch1a	Ch1b	Ch1c	Ch1d	Ch1e	Ch2a	Ch2b	Ch2c	Ch2d	Ch2e	Ch3a	Ch3b	Ch3c	Ch3d	Ch3e	Ch4a	Ch4b	Ch4c	Ch4d	Ch4e	Ch5a	Ch5b	Ch5c	Ch5d	Ch5e	E1a	E1b	E1c	E1d	E1e	Ra	Rb	Rc	Rd	Re	Wa	Wb	Wc	Wd	We	taxonomy
246665	0	0	814	0	0	17	835	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
101302	0	0	814	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
58657	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	835	7	820	Root; k__Bacteria; p__Firmicutes
533497	0	1152	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Cryomorphaceae
342034	0	0	0	0	0	17	24	15	1156	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
131943	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	1152	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Haptophyceae; f__
292646	0	0	0	0	0	17	24	15	7	17	11	11	17	824	7	7	7	17	17	820	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
290762	0	0	0	0	0	17	835	15	7	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
268361	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	814	7	7	7	0	7	824	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
264786	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	1152	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
327521	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	814	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Planctomycetes; c__agg27; o__CL500-15; f__
269541	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	1159	15	24	7	7	Root; k__Bacteria; p__Firmicutes; c__Bacilli
557968	0	0	0	0	0	17	835	15	820	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
244965	814	0	0	0	0	17	24	15	7	17	11	11	17	11	7	820	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__Balneolaceae
533060	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	1156	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
564963	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	814	7	11	15	24	7	820	Root; k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
558280	0	0	0	0	0	17	24	15	1156	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
580798	0	814	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	820	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
349307	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__
140293	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	820	15	7	7	0	7	820	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__JTB38
307080	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	827	24	820	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
548838	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	0	814	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__; f__
114720	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
153989	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
154249	0	0	0	0	0	17	835	15	7	17	11	11	17	11	7	7	7	17	17	820	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
552208	0	814	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	814	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
152423	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	820	0	820	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
228931	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	1152	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
73352	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	820	0	820	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
224255	0	0	0	0	0	17	24	15	820	17	11	11	17	11	7	7	7	17	17	7	820	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
513658	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	814	0	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
244721	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	1152	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae
170720	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	1152	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria
341359	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	820	820	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
145698	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	1152	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae
32314	0	0	814	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	814	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
550108	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	1159	15	24	7	7	Root; k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae
18245	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
541341	0	0	0	0	0	17	24	15	820	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
140881	0	814	814	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
76053	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	814	7	7	0	0	0	0	0	7	7	7	0	7	824	15	24	7	7	Unassignable
279399	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
80104	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
549374	0	0	0	0	0	17	24	15	820	17	11	11	17	11	7	7	7	17	17	7	7	820	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
533625	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	814	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
161003	0	0	0	0	0	17	24	15	7	17	11	1159	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae
251424	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
94166	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	820	7	7	814	7	11	15	24	7	7	Root; k__Bacteria
28957	0	0	0	0	0	17	835	15	7	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
239634	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	1156	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae
14656	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	820	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	820	Root; k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
161092	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	820	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	827	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
157545	0	0	0	0	0	17	24	15	1156	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
538602	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	1156	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
323551	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
276906	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	814	7	820	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
541547	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	0	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
50716	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	814	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	820	Root; k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
329797	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
153307	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
169235	0	0	0	0	0	17	24	15	820	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
276168	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
137213	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	1156	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
147394	814	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	820	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
62666	0	0	0	0	0	17	835	15	820	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
93999	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
68979	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	0	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__SAR406; c__AB16; o__Arctic96B-7; f__A714017
332417	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	820	17	17	820	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Planctomycetes; c__agg27; o__CL500-15; f__
304619	0	0	0	0	0	17	24	15	7	17	11	11	17	11	820	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	814	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
170768	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
107789	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
182208	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	1152	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__Saprospiraceae
160549	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
322023	0	0	0	0	0	17	835	15	7	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
233220	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	820	11	827	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
155540	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
543054	0	0	0	0	0	17	24	15	1156	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
69384	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	827	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	820	7	Root; k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae
153421	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
248868	814	814	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Planctomycetes; c__Planctomycea; o__Pirellulales; f__Pirellulaceae
544324	814	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	820	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria
1559	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	1156	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
585817	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	820	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	820	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales
525404	0	0	0	0	0	17	835	15	7	17	11	824	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
79212	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	820	7	7	7	7	15	7	7	814	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
570846	0	0	0	0	0	17	24	15	1156	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
136755	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	1156	Unassignable
26544	0	0	0	0	0	17	24	15	820	17	11	11	17	11	7	7	7	17	17	7	820	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
82792	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria
290158	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	820	7	7	7	15	7	7	0	7	820	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__; o__; f__
258350	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	1156	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
153714	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
220350	0	0	0	0	0	17	24	15	7	17	11	11	17	824	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	824	15	24	7	7	Unassignable
568943	814	0	0	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae
149275	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	1162	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
89799	0	0	0	0	0	17	24	1162	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
148699	0	0	0	0	0	17	24	15	7	17	11	11	17	11	820	7	7	17	17	7	7	820	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
550878	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	820	820	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
12168	0	0	0	0	0	17	835	15	7	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
189051	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	820	7	7	1152	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria
580917	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	820	7	1156	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
349122	0	0	0	0	0	17	24	827	7	17	11	11	829	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	835	7	7	Root; k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
341445	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	820	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
556328	0	0	0	0	0	17	24	15	7	17	11	11	829	11	820	7	7	17	17	7	820	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
101111	0	0	0	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	1152	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria
270393	0	0	0	0	0	17	1366	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
169182	0	0	0	0	0	17	24	15	820	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	1156	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
250734	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	1162	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	820	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae
158539	0	814	814	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae
105948	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	820	7	7	814	820	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
335355	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	820	7	7	7	15	7	7	814	7	820	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
538741	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	1156	7	15	7	7	0	7	7	0	0	0	0	0	820	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae
232353	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	827	7	1156	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
168614	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	820	7	820	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	835	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae
311503	0	814	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria
